time,force_feedback,force_desired,position_degrees,position_radians,force_last_desired,force_last_last_desired,position_last,position_last_last
33.764,32.53619651862697,194.76790599424683,30.470819414423264,0.5318161245622965,185.6166678330018,179.04297841373634,0.5318950056249726,0.5319738866876488
33.766,33.18692044899951,202.80242656467914,30.470819414423264,0.5318161245622965,194.76790599424683,185.6166678330018,0.5318161245622965,0.5318950056249726
33.768,40.99560761346998,212.23793761346576,30.473079190410687,0.5318555650936345,202.80242656467914,194.76790599424683,0.5318161245622965,0.5318161245622965
33.77,47.50284691719538,224.28037202489128,30.470819414423264,0.5318161245622965,212.23793761346576,202.80242656467914,0.5318555650936345,0.5318161245622965
33.772,54.66081015129331,234.41041413858903,30.475338966398112,0.5318950056249726,224.28037202489128,212.23793761346576,0.5318161245622965,0.5318555650936345
33.774,58.23979176834228,250.18972774170334,30.470819414423264,0.5318161245622965,234.41041413858903,224.28037202489128,0.5318950056249726,0.5318161245622965
33.776,63.120221246136325,262.70184373982374,30.473079190410687,0.5318555650936345,250.18972774170334,234.41041413858903,0.5318161245622965,0.5318950056249726
33.778,69.30209858467545,278.9978414368764,30.473079190410687,0.5318555650936345,262.70184373982374,250.18972774170334,0.5318555650936345,0.5318161245622965
33.78,74.18252806246949,294.45771583067165,30.475338966398112,0.5318950056249726,278.9978414368764,262.70184373982374,0.5318555650936345,0.5318555650936345
33.782000000000004,77.76150967951845,308.68810227265254,30.48663784633523,0.5320922082816628,294.45771583067165,278.9978414368764,0.5318950056249726,0.5318555650936345
33.784,82.31657719212623,324.94096713099054,30.49793672627235,0.5322894109383531,308.68810227265254,294.45771583067165,0.5320922082816628,0.5318950056249726
33.786,86.54628273954773,335.68999145033337,30.52731381410886,0.5328021378457478,324.94096713099054,308.68810227265254,0.5322894109383531,0.5320922082816628
33.788000000000004,88.17309256547908,347.813759037062,30.563470229907644,0.5334331863471566,335.68999145033337,324.94096713099054,0.5328021378457478,0.5322894109383531
33.79,91.10135025215551,352.53707193919314,30.624484181568086,0.5344980806932841,347.813759037062,335.68999145033337,0.5334331863471566,0.5328021378457478
33.792,98.25931348625345,354.1340976631406,30.70809589310277,0.535957380352792,352.53707193919314,347.813759037062,0.5344980806932841,0.5334331863471566
33.794000000000004,99.23539938181226,359.19340843784533,30.78944782865003,0.5373772394809619,354.1340976631406,352.53707193919314,0.535957380352792,0.5344980806932841
33.796,94.35496990401822,356.06665189684907,30.89565730005895,0.5392309444538503,359.19340843784533,354.1340976631406,0.5373772394809619,0.535957380352792
33.798,93.70424597364567,353.014537710181,31.01542542739241,0.541321292614767,356.06665189684907,359.19340843784533,0.5392309444538503,0.5373772394809619
33.8,110.29770619814543,352.1071977261515,31.132933778738455,0.5433722002443458,353.014537710181,356.06665189684907,0.541321292614767,0.5392309444538503
33.802,101.83829510330241,344.18389615077604,31.27303988995873,0.545817513187305,352.1071977261515,353.014537710181,0.5433722002443458,0.541321292614767
33.804,80.68976736619489,340.31315840978203,31.413146001179012,0.5482628261302643,344.18389615077604,352.1071977261515,0.545817513187305,0.5433722002443458
33.806,75.1586139580283,331.6994542391232,31.566810768323833,0.5509447822612519,340.31315840978203,344.18389615077604,0.5482628261302643,0.545817513187305
33.808,81.99121522693996,326.2111790254116,31.720475535468655,0.5536267383922394,331.6994542391232,340.31315840978203,0.5509447822612519,0.5482628261302643
33.81,92.07743614771432,320.8396881943582,31.87414030261348,0.556308694523227,326.2111790254116,331.6994542391232,0.5536267383922394,0.5509447822612519
33.812,96.30714169513583,311.3821460447528,32.04362350167027,0.5592667343735809,320.8396881943582,326.2111790254116,0.556308694523227,0.5536267383922394
33.814,89.47454042622417,308.6201324065884,32.20180782078994,0.5620275715672446,311.3821460447528,320.8396881943582,0.5592667343735809,0.556308694523227
33.816,78.412233609891,292.4066399058579,32.396148555708386,0.565419457262317,308.6201324065884,311.3821460447528,0.5620275715672446,0.5592667343735809
33.818,74.18252806246949,287.34275860664184,32.5769306347023,0.5685746997693613,292.4066399058579,308.6201324065884,0.565419457262317,0.5620275715672446
33.82,74.83325199284204,280.7471619898671,32.753193161721356,0.5716510612137292,287.34275860664184,292.4066399058579,0.5685746997693613,0.565419457262317
33.822,75.1586139580283,273.66257479795297,32.93623501670269,0.5748457442521114,280.7471619898671,287.34275860664184,0.5716510612137292,0.5685746997693613
33.824,74.83325199284204,264.2625676952031,33.130575751621144,0.5782376299471841,273.66257479795297,280.7471619898671,0.5748457442521114,0.5716510612137292
33.826,71.57963234097933,256.3224300107708,33.32717626252702,0.5816689561735946,264.2625676952031,273.66257479795297,0.5782376299471841,0.5748457442521114
33.828,65.3977550024402,257.38599276329296,33.49891923757123,0.5846664365552865,256.3224300107708,264.2625676952031,0.5816689561735946,0.5782376299471841
33.83,62.144135350577514,246.07542903076313,33.700039300451955,0.5881766438443732,257.38599276329296,256.3224300107708,0.5846664365552865,0.5816689561735946
33.832,60.842687489832436,248.59603095097194,33.87856160345844,0.5912924458200792,246.07542903076313,257.38599276329296,0.5881766438443732,0.5846664365552865
33.834,60.51732552464616,230.81047353775114,34.104539202200826,0.5952364989538845,248.59603095097194,246.07542903076313,0.5912924458200792,0.5881766438443732
33.836,59.21587766390108,238.4480468201483,34.28306150520731,0.5983523009295906,230.81047353775114,248.59603095097194,0.5952364989538845,0.5912924458200792
33.838,58.890515698714815,226.89557072931277,34.490960896050304,0.6019808298126915,238.4480468201483,230.81047353775114,0.5983523009295906,0.5952364989538845
33.84,56.93834390759719,226.63294446409313,34.69208095893102,0.6054910371017781,226.89557072931277,238.4480468201483,0.6019808298126915,0.5983523009295906
33.842,54.98617211647958,218.38192332135063,34.90675967773629,0.609237887578893,226.63294446409313,226.89557072931277,0.6054910371017781,0.6019808298126915
33.844,53.6847242557345,214.5595400170322,35.121438396541556,0.612984738056008,218.38192332135063,226.63294446409313,0.609237887578893,0.6054910371017781
33.846000000000004,52.05791442980315,207.01045537097733,35.34515621929652,0.6168893506584752,214.5595400170322,218.38192332135063,0.612984738056008,0.609237887578893
33.848,50.75646656905807,196.87050908936303,35.58469247396345,0.6210700469803088,207.01045537097733,214.5595400170322,0.6168893506584752,0.612984738056008
33.85,50.75646656905807,195.7259105191819,35.80389074474356,0.6248957785200998,196.87050908936303,207.01045537097733,0.6210700469803088,0.6168893506584752
33.852000000000004,51.081828534244345,196.18900587833036,36.00953035959913,0.6284848668718626,195.7259105191819,196.87050908936303,0.6248957785200998,0.6210700469803088
33.854,48.804294777940456,196.85447391382272,36.2151699744547,0.6320739552236253,196.18900587833036,195.7259105191819,0.6284848668718626,0.6248957785200998
33.856,49.45501870831299,194.66543955757584,36.432108469247396,0.6358602462320784,196.85447391382272,196.18900587833036,0.6320739552236253,0.6284848668718626
33.858000000000004,47.17748495200911,199.21424555300212,36.63548830811554,0.639409894052503,194.66543955757584,196.85447391382272,0.6358602462320784,0.6320739552236253
33.86,46.52676102163657,195.77456645271639,36.85694635488308,0.6432750661236322,199.21424555300212,194.66543955757584,0.639409894052503,0.6358602462320784
33.862,48.804294777940456,196.0444050445173,37.08066417763804,0.6471796787260994,195.77456645271639,199.21424555300212,0.6432750661236322,0.639409894052503
33.864,49.45501870831299,198.66921484195942,37.29534289644331,0.6509265292032144,196.0444050445173,195.77456645271639,0.6471796787260994,0.6432750661236322
33.866,51.081828534244345,193.6659628470772,37.53261937512281,0.6550677849937098,198.66921484195942,196.0444050445173,0.6509265292032144,0.6471796787260994
33.868,52.70863836017569,204.9292139732448,37.73373943800353,0.6585779922827963,193.6659628470772,198.66921484195942,0.6550677849937098,0.6509265292032144
33.87,51.081828534244345,209.0364925970159,37.937119276871684,0.6621276401032211,204.9292139732448,193.6659628470772,0.6585779922827963,0.6550677849937098
33.872,50.75646656905807,208.0181359596982,38.16761642758892,0.6661505742997025,209.0364925970159,204.9292139732448,0.6621276401032211,0.6585779922827963
33.874,49.12965674312672,210.82967016849148,38.395853802318726,0.6701340679648458,208.0181359596982,209.0364925970159,0.6661505742997025,0.6621276401032211
33.876,51.40719049943061,212.688718190829,38.624091177048534,0.674117561629989,210.82967016849148,208.0181359596982,0.6701340679648458,0.6661505742997025
33.878,52.05791442980315,208.97359137397078,38.87266653566516,0.6784560200771748,212.688718190829,210.82967016849148,0.674117561629989,0.6701340679648458
33.88,54.66081015129331,215.84657069750224,39.09864413440754,0.68240007321098,208.97359137397078,212.688718190829,0.6784560200771748,0.674117561629989
33.882,54.33544818610704,220.91539110534114,39.317842405187655,0.686225804750771,215.84657069750224,208.97359137397078,0.68240007321098,0.6784560200771748
33.884,54.01008622092077,219.2343175307853,39.56189821182944,0.6904853821352808,220.91539110534114,215.84657069750224,0.686225804750771,0.68240007321098
33.886,54.66081015129331,222.51478873749684,39.80143446649636,0.6946660784571141,219.2343175307853,220.91539110534114,0.6904853821352808,0.686225804750771
33.888,56.28761997722466,235.46147127055096,40.00481430536451,0.698215726277539,222.51478873749684,219.2343175307853,0.6946660784571141,0.6904853821352808
33.89,56.612981942410926,230.45566796675917,40.25112988799371,0.7025147441933867,235.46147127055096,222.51478873749684,0.698215726277539,0.6946660784571141
33.892,57.589067837969736,239.0741583070877,40.47936726272352,0.7064982378585299,230.45566796675917,235.46147127055096,0.7025147441933867,0.698215726277539
33.894,58.890515698714815,249.33484772799036,40.68500687757909,0.7100873262102927,239.0741583070877,230.45566796675917,0.7064982378585299,0.7025147441933867
33.896,61.81877338539124,251.80846498209874,40.9132442523089,0.714070819875436,249.33484772799036,239.0741583070877,0.7100873262102927,0.7064982378585299
33.898,60.19196355945989,266.3109389393454,41.114364315189626,0.7175810271645227,251.80846498209874,249.33484772799036,0.714070819875436,0.7100873262102927
33.9,60.842687489832436,266.08515274843353,41.34712124189428,0.721643401892342,266.3109389393454,251.80846498209874,0.7175810271645227,0.714070819875436
33.902,61.49341142020497,277.13167171179475,41.56405973668697,0.7254296929007951,266.08515274843353,266.3109389393454,0.721643401892342,0.7175810271645227
33.904,61.1680494550187,283.8211030320961,41.78099823147966,0.7292159839092479,277.13167171179475,266.08515274843353,0.7254296929007951,0.721643401892342
33.906,61.81877338539124,286.88328166575644,42.01601493417174,0.7333177991684054,283.8211030320961,277.13167171179475,0.7292159839092479,0.7254296929007951
33.908,61.49341142020497,298.77480778874383,42.228433876989584,0.7370252091141823,286.88328166575644,283.8211030320961,0.7333177991684054,0.7292159839092479
33.910000000000004,61.1680494550187,300.2675070436786,42.46345057968166,0.7411270243733398,298.77480778874383,286.88328166575644,0.7370252091141823,0.7333177991684054
33.912,59.21587766390108,299.2946902713765,42.721065042247986,0.7456232449458777,300.2675070436786,298.77480778874383,0.7411270243733398,0.7370252091141823
33.914,60.19196355945989,303.15004182845735,42.96738062487719,0.7499222628617255,299.2946902713765,300.2675070436786,0.7456232449458777,0.7411270243733398
33.916000000000004,59.21587766390108,305.9744138235383,43.21143643151896,0.7541818402462351,303.15004182845735,299.2946902713765,0.7499222628617255,0.7456232449458777
33.918,58.56515373352855,305.2391900561182,43.46905089408528,0.758678060818773,305.9744138235383,303.15004182845735,0.7541818402462351,0.7499222628617255
33.92,58.56515373352855,301.3199506683981,43.74248378856357,0.7634503651106774,305.2391900561182,305.9744138235383,0.758678060818773,0.7541818402462351
